cik_str,ticker,title
0001556739,THRY,"Thryv Holdings, Inc."
0000805267,HQH,TEKLA HEALTHCARE INVESTORS
0001746109,BFC,Bank First Corp
0001005817,TMP,TOMPKINS FINANCIAL CORP
0001728190,HUYA,HUYA Inc.
0001843862,EOCW,Elliott Opportunity II Corp.
0000800166,NGD,New Gold Inc. /FI
0001928446,GRNT,"Granite Ridge Resources, Inc."
0001754195,TCNNF,Trulieve Cannabis Corp.
0001728688,IIIV,"i3 Verticals, Inc."
0001506289,BCX,BlackRock Resources & Commodities Strategy Trust
0000080035,PLPC,PREFORMED LINE PRODUCTS CO
0001278895,CII,"BLACKROCK ENHANCED CAPITAL & INCOME FUND, INC."
0001267565,COLL,"COLLEGIUM PHARMACEUTICAL, INC"
0001489096,THR,"Thermon Group Holdings, Inc."
0001503274,QTRX,Quanterix Corp
0001598428,TMST,TimkenSteel Corp
0001005731,IDT,IDT CORP
0001717547,BRSP,"BrightSpire Capital, Inc."
0001836056,AMAM,Ambrx Biopharma Inc.
0001782999,PRTC,PureTech Health plc
0001599901,RNA,"Avidity Biosciences, Inc."
0001488813,CUBI,"Customers Bancorp, Inc."
0001439095,MRC,MRC GLOBAL INC.
0001740594,ARCE,Arco Platform Ltd.
0001631596,KREF,KKR Real Estate Finance Trust Inc.
0001049782,BRKL,BROOKLINE BANCORP INC
0001185348,PRAA,PRA GROUP INC
0001758766,STEM,"STEM, INC."
0001418076,SLRC,SLR Investment Corp.
0001301787,BXC,BlueLinx Holdings Inc.
0001222719,CHY,CALAMOS CONVERTIBLE & HIGH INCOME FUND
0001278752,MFIC,MidCap Financial Investment Corp
0001721181,HHR,HeadHunter Group PLC
0001144879,APLD,Applied Digital Corp.
0001828723,AMPS,"Altus Power, Inc."
0001620459,JRVR,"James River Group Holdings, Ltd."
0001051512,TDS,TELEPHONE & DATA SYSTEMS INC /DE/
0000033934,CRF,CORNERSTONE TOTAL RETURN FUND INC
0001859285,HRT,HireRight Holdings Corp
0001824502,ACHR,Archer Aviation Inc.
0001021162,TGI,TRIUMPH GROUP INC
0001809196,IMTX,Immatics N.V.
0001042776,PDM,"Piedmont Office Realty Trust, Inc."
0001029800,UBP,URSTADT BIDDLE PROPERTIES INC
0001829432,AAC,Ares Acquisition Corp
0001314052,AVXL,ANAVEX LIFE SCIENCES CORP.
0000949157,CENX,CENTURY ALUMINUM CO
0000724004,MLAB,MESA LABORATORIES INC /CO/
0001468666,SCWX,SecureWorks Corp
0001604665,WLKP,Westlake Chemical Partners LP
0001769484,BIOX,Bioceres Crop Solutions Corp.
0001793663,VTEX,VTEX
0001604522,THQ,Tekla Healthcare Opportunities Fund
0001085913,FMCB,FARMERS & MERCHANTS BANCORP
0001860805,ASTL,Algoma Steel Group Inc.
0001886190,GGR,Gogoro Inc.
0001171471,CHI,CALAMOS CONVERTIBLE OPPORTUNITIES & INCOME FUND
0001818794,DYN,"Dyne Therapeutics, Inc."
0001650648,FDMT,"4D Molecular Therapeutics, Inc."
0000910612,CBL,CBL & ASSOCIATES PROPERTIES INC
0001475115,EB,"Eventbrite, Inc."
0000918965,SCSC,"SCANSOURCE, INC."
0001840616,NFGC,New Found Gold Corp.
0001013488,BJRI,BJs RESTAURANTS INC
0001625278,NRDS,"NERDWALLET, INC."
0001761612,BCYC,BICYCLE THERAPEUTICS plc
0001904856,EFXT,Enerflex Ltd.
0000883412,MYI,"BLACKROCK MUNIYIELD QUALITY FUND III, INC."
0001059262,SP,SP Plus Corp
0000077159,ROCC,Ranger Oil Corp
0001855447,TYGO,Roth CH Acquisition IV Co.
0001768224,ARCT,Arcturus Therapeutics Holdings Inc.
0000060714,LXU,"LSB INDUSTRIES, INC."
0001806952,LYEL,"Lyell Immunopharma, Inc."
0001835724,ZH,Zhihu Inc.
0001308208,ULH,"UNIVERSAL LOGISTICS HOLDINGS, INC."
0001095565,HSTM,HEALTHSTREAM INC
0000065770,MVIS,"MICROVISION, INC."
0000890541,BLX,"FOREIGN TRADE BANK OF LATIN AMERICA, INC."
0000061398,TELL,TELLURIAN INC. /DE/
0001325964,LWLG,"Lightwave Logic, Inc."
0000069488,MYE,MYERS INDUSTRIES INC
0001677703,CNDT,CONDUENT Inc
0001866633,CCSI,"Consensus Cloud Solutions, Inc."
0001828102,KARO,Karooooo Ltd.
0000926282,ADTN,"ADTRAN Holdings, Inc."
0000832428,SSP,E.W. SCRIPPS Co
0000080420,POWL,POWELL INDUSTRIES INC
0001220754,MODV,ModivCare Inc
0001944057,CLCO,Cool Co Ltd.
0001828250,CCVI,Churchill Capital Corp VI
0001855066,MEGI,MainStay CBRE Global Infrastructure Megatrends Fund
0000935419,RICK,"RCI HOSPITALITY HOLDINGS, INC."
0001873331,PGRU,PROPERTYGURU GROUP LTD
0001437402,ARDX,"ARDELYX, INC."
0001423221,NX,Quanex Building Products CORP
0001538849,CAPL,CrossAmerica Partners LP
0001777835,PWP,Perella Weinberg Partners
0001673772,RAPT,"RAPT Therapeutics, Inc."
0001671858,SPRY,"ARS Pharmaceuticals, Inc."
0001544206,CGBD,"Carlyle Secured Lending, Inc."
0000043196,GTN,GRAY TELEVISION INC
0001176984,EIM,EATON VANCE MUNICIPAL BOND FUND
0001447362,CSTL,CASTLE BIOSCIENCES INC
0001723128,AMRX,"Amneal Pharmaceuticals, Inc."
0001260041,HTD,JOHN HANCOCK TAX-ADVANTAGED DIVIDEND INCOME FUND
0001497645,INN,"Summit Hotel Properties, Inc."
0001492165,PFBC,Preferred Bank
0000108385,WRLD,WORLD ACCEPTANCE CORP
0001922097,LANV,Lanvin Group Holdings Ltd
0000884624,OFIX,Orthofix Medical Inc.
0001945711,LVRO,Lavoro Ltd
0001324272,RUTH,"Ruths Hospitality Group, Inc."
0001702750,BY,"BYLINE BANCORP, INC."
0000045876,HSC,HARSCO CORP
0001713930,NEXA,Nexa Resources S.A.
0001219360,PHK,PIMCO HIGH INCOME FUND
0001037390,INDT,"INDUS REALTY TRUST, INC."
0001849056,ALCC,AltC Acquisition Corp.
0001559432,TXO,"TXO Energy Partners, L.P."
0001743725,GDYN,"GRID DYNAMICS HOLDINGS, INC."
0000017313,CSWC,CAPITAL SOUTHWEST CORP
0000099302,TRNS,TRANSCAT INC
0001800682,CANO,"Cano Health, Inc."
0001656472,CRON,Cronos Group Inc.
0001819559,WDI,Western Asset Diversified Income Fund
0001001614,REPX,"Riley Exploration Permian, Inc."
0000930236,RWT,REDWOOD TRUST INC
0001701051,WOW,"WideOpenWest, Inc."
0001287213,PLOW,"DOUGLAS DYNAMICS, INC"
0001072379,NWBO,NORTHWEST BIOTHERAPEUTICS INC
0001894630,GHIX,"Gores Holdings IX, Inc."
0000906465,QCRH,QCR HOLDINGS INC
0001376339,MDXG,"MIMEDX GROUP, INC."
0000883618,NXP,NUVEEN SELECT TAX FREE INCOME PORTFOLIO
0000899751,TWI,TITAN INTERNATIONAL INC
0001856430,SNPO,Snap One Holdings Corp.
0001053706,CRAI,"CRA INTERNATIONAL, INC."
0000896156,ETD,ETHAN ALLEN INTERIORS INC
0001655210,BYND,"BEYOND MEAT, INC."
0000846617,DCOM,"Dime Community Bancshares, Inc. /NY/"
0000014707,CAL,CALERES INC
0000790500,FAX,"ABRDN ASIA-PACIFIC INCOME FUND, INC."
0001793659,RSI,"Rush Street Interactive, Inc."
0001525221,VTOL,Bristow Group Inc.
0001888012,HLVX,"HilleVax, Inc."
0001216583,JPC,Nuveen Preferred & Income Opportunities Fund
0000055135,KELYA,KELLY SERVICES INC
0000027996,DLX,DELUXE CORP
0001524931,CHUY,"CHUY'S HOLDINGS, INC."
0001227476,JQC,Nuveen Credit Strategies Income Fund
0001398987,HOUS,Anywhere Real Estate Inc.
0001537137,SLI,STANDARD LITHIUM LTD.
0001169770,BANC,"BANC OF CALIFORNIA, INC."
0001127703,PRA,PROASSURANCE CORP
0000915840,BZH,BEAZER HOMES USA INC
0001784797,BRMK,Broadmark Realty Capital Inc.
0000042682,GRC,GORMAN RUPP CO
0001837014,SMRT,"SmartRent, Inc."
0001788399,DLY,DoubleLine Yield Opportunities Fund
0000876779,MGIC,MAGIC SOFTWARE ENTERPRISES LTD
0001838957,RERE,ATRenew Inc.
0000852772,DENN,DENNY'S Corp
0001124796,LASR,"NLIGHT, INC."
0000874501,AMBC,AMBAC FINANCIAL GROUP INC
0001946425,HHRS,Hammerhead Energy Inc.
0001768259,GOTU,Gaotu Techedu Inc.
0001759783,EH,EHang Holdings Ltd
0001332349,BKD,Brookdale Senior Living Inc.
0001808865,ITOS,"iTeos Therapeutics, Inc."
0001095146,ABIT,Athena Bitcoin Global
0001816736,IRON,"Disc Medicine, Inc."
0001756908,NRGX,PIMCO Energy & Tactical Credit Opportunities Fund
0001174164,FFC,Flaherty & Crumrine PREFERRED & INCOME SECURITIES FUND INC
0001084201,SVA,SINOVAC BIOTECH LTD
0000897429,CHS,"CHICO'S FAS, INC."
0001680062,ACMR,"ACM Research, Inc."
0001430725,GSL,"Global Ship Lease, Inc."
0001500435,GPRO,"GoPro, Inc."
0000790816,BDN,BRANDYWINE REALTY TRUST
0001583107,TBPH,"Theravance Biopharma, Inc."
0001837686,VMEO,"Vimeo, Inc."
0001899287,AMPX,"Amprius Technologies, Inc."
0001821160,GHLD,Guild Holdings Co
0001726173,BH-A,Biglari Holdings Inc.
0001592057,EVA,Enviva Inc.
0001710072,EWTX,"Edgewise Therapeutics, Inc."
0000729580,BELFA,BEL FUSE INC /NJ
0001415921,NMM,Navios Maritime Partners L.P.
0001687926,ZUUS,"ZEUUS, INC."
0001653087,ALEC,"Alector, Inc."
0001734342,AMTB,Amerant Bancorp Inc.
0001704711,FNKO,"Funko, Inc."
0001057060,HZO,MARINEMAX INC
0001300391,EOI,Eaton Vance Enhanced Equity Income Fund
0000102752,VSEC,VSE CORP
0001650664,EDIT,"Editas Medicine, Inc."
0001734713,BV,"BrightView Holdings, Inc."
0001944558,VTS,"Vitesse Energy, Inc."
0001687221,REVG,"REV Group, Inc."
0001794350,YALA,Yalla Group Ltd
0001802457,ORGN,"Origin Materials, Inc."
0000350852,CTBI,COMMUNITY TRUST BANCORP INC /KY/
0001747079,BALY,Bally's Corp
0001050441,EGBN,EAGLE BANCORP INC
0001710680,HFRO,HIGHLAND INCOME FUND\MA
0001000694,NVAX,NOVAVAX INC
0001606757,KE,"Kimball Electronics, Inc."
0001636422,HCAT,"Health Catalyst, Inc."
0001840856,SOUN,"SOUNDHOUND AI, INC."
0000732417,HBIA,HILLS BANCORPORATION
0001315257,KOP,Koppers Holdings Inc.
0001776661,ADV,Advantage Solutions Inc.
0001409171,TITN,Titan Machinery Inc.
0000054381,KAMN,KAMAN Corp
0000884152,VMO,Invesco Municipal Opportunity Trust
0001886878,PAXS,PIMCO Access Income Fund
0001393584,AMWL,American Well Corp
0001831363,TERN,"Terns Pharmaceuticals, Inc."
0001643303,NNDM,Nano Dimension Ltd.
0001438231,DMRC,Digimarc CORP
0001320375,BOE,BlackRock Enhanced Global Dividend Trust
0001334978,CCO,"Clear Channel Outdoor Holdings, Inc."
0001177161,EVM,EATON VANCE CALIFORNIA MUNICIPAL BOND FUND
0000814549,EBIX,EBIX INC
0001579733,VITL,"Vital Farms, Inc."
0001091883,CIR,CIRCOR INTERNATIONAL INC
0000764401,IIIN,INSTEEL INDUSTRIES INC
0001325618,IRMD,IRADIMED CORP
0001013605,PDS,PRECISION DRILLING Corp
0001304492,ATEX,Anterix Inc.
0001868995,CINT,CI&T Inc
0000788329,JOUT,JOHNSON OUTDOORS INC
0001134982,PVNC,PREVENTION INSURANCE COM
0000854560,GSBC,"GREAT SOUTHERN BANCORP, INC."
0000744187,REX,REX AMERICAN RESOURCES Corp
0001494582,BOC,BOSTON OMAHA Corp
0001370755,TCPC,BlackRock TCP Capital Corp.
0001171486,NRP,NATURAL RESOURCE PARTNERS LP
0001863218,SFWL,SHENGFENG DEVELOPMENT Ltd
0000108985,YORW,YORK WATER CO
0001360214,HROW,"HARROW HEALTH, INC."
0001333274,MERC,MERCER INTERNATIONAL INC.
0001609809,MCRB,"Seres Therapeutics, Inc."
0001071058,ABST,ABSOLUTE SOFTWARE CORP
0001831631,LDI,"loanDepot, Inc."
0001062822,LXRX,"LEXICON PHARMACEUTICALS, INC."
0000879585,ATNI,"ATN International, Inc."
0001514705,SXC,"SunCoke Energy, Inc."
0001381074,RTC,Baijiayun Group Ltd
0001860782,TSVT,"2seventy bio, Inc."
0001034665,MHD,"BLACKROCK MUNIHOLDINGS FUND, INC."
0001793129,NDMO,Nuveen Dynamic Municipal Opportunities Fund
0000853180,VSLAX,Invesco Senior Loan Fund
0001602584,CCD,Calamos Dynamic Convertible & Income Fund
0000784199,AORT,"ARTIVION, INC."
0001290877,CLVLY,Clinuvel Pharmaceuticals Ltd
0001774342,NMCO,Nuveen Municipal Credit Opportunities Fund
0001604174,ECC,Eagle Point Credit Co Inc.
0001833835,PSFE,Paysafe Ltd
0001277866,EXK,ENDEAVOUR SILVER CORP
0001819989,CIFR,Cipher Mining Inc.
0001288403,WTI,W&T OFFSHORE INC
0001823878,MYPS,"PLAYSTUDIOS, Inc."
0001591670,FPI,Farmland Partners Inc.
0001863127,TYRA,"Tyra Biosciences, Inc."
0001720592,RPAY,Repay Holdings Corp
0000798783,UHT,UNIVERSAL HEALTH REALTY INCOME TRUST
0000030305,DCO,DUCOMMUN INC /DE/
0001046025,HFWA,HERITAGE FINANCIAL CORP /WA/
0001231457,GNLX,GENELUX CORP
0001868912,ENFN,"Enfusion, Inc."
0001853962,IAUX,i-80 Gold Corp.
0001053988,MUJ,"BLACKROCK MUNIHOLDINGS NEW JERSEY QUALITY FUND, INC."
0001345099,MESO,MESOBLAST LTD
0000826675,DX,DYNEX CAPITAL INC
0000796505,CLFD,"Clearfield, Inc."
0001044777,OSPN,OneSpan Inc.
0001268884,IGR,CBRE GLOBAL REAL ESTATE INCOME FUND
0000046129,AMOT,ALLIED MOTION TECHNOLOGIES INC
0001133470,CVGW,CALAVO GROWERS INC
0001889109,BLTE,"BELITE BIO, INC"
0001010000,RUPRF,RUPERT RESOURCES LTD
0001557746,ACRS,"Aclaris Therapeutics, Inc."
0000879911,AERG,"APPLIED ENERGETICS, INC."
0001170299,PML,PIMCO MUNICIPAL INCOME FUND II
0001651958,EOSS,EOS INC.
0001533615,GMRE,Global Medical REIT Inc.
0000078814,PBI,PITNEY BOWES INC /DE/
0001160990,PCN,PIMCO CORPORATE & INCOME STRATEGY FUND
0001844270,ZING,FTAC ZEUS ACQUISITION CORP.
0001901279,NYAX,Nayax Ltd.
0001899830,PERF,Perfect Corp.
0001464591,GPRK,GeoPark Ltd
0000858655,HAYN,HAYNES INTERNATIONAL INC
0001803737,EHAB,"Enhabit, Inc."
0001296250,PFN,PIMCO Income Strategy Fund II
0000775215,HBT,"HBT Financial, Inc."
0000072573,MOV,MOVADO GROUP INC
0001091223,MTLS,MATERIALISE NV
0001933414,MLYS,"Mineralys Therapeutics, Inc."
0001778114,AIO,Virtus Artificial Intelligence & Technology Opportunities Fund
0001855129,GHRS,GH Research PLC
0000902791,BBSI,BARRETT BUSINESS SERVICES INC
0001581091,RMAX,"RE/MAX Holdings, Inc."
0001081834,KUBR,Kuber Resources Corp
0001899123,BTDR,Bitdeer Technologies Group
0001626450,BIGC,"BigCommerce Holdings, Inc."
0001932770,QSG,QuantaSing Group Ltd
0001383082,DBA,INVESCO DB AGRICULTURE FUND
0001313510,GGN,"GAMCO Global Gold, Natural Resources & Income Trust"
0001173489,CEVA,CEVA INC
0001020710,DXPE,DXP ENTERPRISES INC
0000798287,PTSI,PAM TRANSPORTATION SERVICES INC
0001023313,FORR,"FORRESTER RESEARCH, INC."
0001754820,DM,"Desktop Metal, Inc."
0001092796,SWBI,"SMITH & WESSON BRANDS, INC."
0001084869,FLWS,1 800 FLOWERS COM INC
0000101199,UFCS,UNITED FIRE GROUP INC
0000911971,TK,TEEKAY CORP
0000100591,AGX,ARGAN INC
0001818383,MAX,"MediaAlpha, Inc."
0001866501,WBX,Wallbox N.V.
0001823144,CMPO,"CompoSecure, Inc."
0000105319,WW,"WW INTERNATIONAL, INC."
0001393299,BGY,BlackRock Enhanced International Dividend Trust
0001322439,EGLE,Eagle Bulk Shipping Inc.
0000854800,TIO,"Tingo Group, Inc."
0001854545,DDL,Dingdong (Cayman) Ltd
0001781753,DAO,"Youdao, Inc."
0001837412,SLGC,"SomaLogic, Inc."
0001383441,NIE,Virtus Equity & Convertible Income Fund
0001160864,BHK,BLACKROCK CORE BOND TRUST
0001495240,LAND,GLADSTONE LAND Corp
0001314966,BME,BlackRock Health Sciences Trust
0001059386,VVR,Invesco Senior Income Trust
0001720893,BTAI,"BioXcel Therapeutics, Inc."
0001843724,LNZA,"LanzaTech Global, Inc."
0001341235,ALDX,"Aldeyra Therapeutics, Inc."
0001822966,SMR,NUSCALE POWER Corp
0000357301,TRST,TRUSTCO BANK CORP N Y
0001774983,BROG,Brooge Energy Ltd
0000357173,OSBC,OLD SECOND BANCORP INC
0000712771,CNOB,"ConnectOne Bancorp, Inc."
0000855886,PDT,JOHN HANCOCK PREMIUM DIVIDEND FUND
0001534254,CION,CION Investment Corp
0000895447,SCVL,SHOE CARNIVAL INC
0001267902,WIW,WESTERN ASSET INFLATION-LINKED OPPORTUNITIES & INCOME FUND
0001874474,ALLG,Allego N.V.
0000799850,CRMT,AMERICAS CARMART INC
0001832928,CRLBF,Cresco Labs Inc.
0001819576,LQDA,Liquidia Corp
0000102212,UVSP,UNIVEST FINANCIAL Corp
0000080172,NPK,NATIONAL PRESTO INDUSTRIES INC
0000708781,CASS,CASS INFORMATION SYSTEMS INC
0001814114,OBIO,"Orchestra BioMed Holdings, Inc."
0001326200,GNK,GENCO SHIPPING & TRADING LTD
0001069899,PAHC,PHIBRO ANIMAL HEALTH CORP
0001504619,PFLT,PennantPark Floating Rate Capital Ltd.
0001577437,ASC,Ardmore Shipping Corp
0000885601,IIM,Invesco Value Municipal Income Trust
0000351817,SBOW,"SILVERBOW RESOURCES, INC."
0001805012,VTRU,Vitru Ltd
0001340677,SVM,SILVERCORP METALS INC
0001129155,MPX,MARINE PRODUCTS CORP
0000008063,ATRO,ASTRONICS CORP
0001476840,EXFY,"Expensify, Inc."
0001441236,CLW,Clearwater Paper Corp
0001562818,BIT,BlackRock Multi-Sector Income Trust
0001937653,ZYME,Zymeworks Inc.
0000768899,TBI,"TrueBlue, Inc."
0000310522,FNMA,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
0001349436,SD,SANDRIDGE ENERGY INC
0001395325,ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund
0001778129,TRSSF,TerrAscend Corp.
0001735707,GTX,Garrett Motion Inc.
0001576873,ABML,AMERICAN BATTERY TECHNOLOGY Co
0001057379,HCKT,"HACKETT GROUP, INC."
0001514991,AMCX,AMC Networks Inc.
0001819580,YSG,Yatsen Holding Ltd
0000061986,MTW,MANITOWOC CO INC
0000859070,FCBC,FIRST COMMUNITY BANKSHARES INC /VA/
0001640266,VYGR,"Voyager Therapeutics, Inc."
0001177648,ENTA,ENANTA PHARMACEUTICALS INC
0001084765,RGP,"RESOURCES CONNECTION, INC."
0000925683,BTO,JOHN HANCOCK FINANCIAL OPPORTUNITIES FUND
0001635977,THW,Tekla World Healthcare Fund
0001195738,NKX,NUVEEN CALIFORNIA AMT-FREE QUALITY MUNICIPAL INCOME FUND
0001819142,SES,SES AI Corp
0001166663,TNP,TSAKOS ENERGY NAVIGATION LTD
0001608742,DIAX,Nuveen Dow 30sm Dynamic Overwrite Fund
0000844059,FRPH,"FRP HOLDINGS, INC."
0000033002,EBF,"ENNIS, INC."
0001464343,ATLC,Atlanticus Holdings Corp
0000886206,FC,FRANKLIN COVEY CO
0001787306,ARQT,"Arcutis Biotherapeutics, Inc."
0001816233,SHCR,"Sharecare, Inc."
0000880892,VGM,Invesco Trust for Investment Grade Municipals
0001783183,PHAT,"Phathom Pharmaceuticals, Inc."
0000726601,CCBG,CAPITAL CITY BANK GROUP INC
0001117297,QNST,"QUINSTREET, INC"
0000946647,PFC,PREMIER FINANCIAL CORP
0001895597,ICG,Intchains Group Ltd
0000315858,BVH,Bluegreen Vacations Holding Corp
0000005981,AVD,AMERICAN VANGUARD CORP
0000928658,CVLG,"COVENANT LOGISTICS GROUP, INC."
0000877463,VKQ,Invesco Municipal Trust
0000700565,FMBH,"FIRST MID BANCSHARES, INC."
0001098972,AGEN,AGENUS INC
0001830188,UHG,"United Homes Group, Inc."
0001227862,EMD,WESTERN ASSET EMERGING MARKETS DEBT FUND INC.
0000863110,ARTNA,ARTESIAN RESOURCES CORP
0001633336,CCAP,"Crescent Capital BDC, Inc."
0001434316,FATE,FATE THERAPEUTICS INC
0001529377,ACRE,Ares Commercial Real Estate Corp
0001066605,HSII,HEIDRICK & STRUGGLES INTERNATIONAL INC
0001548717,LDP,"Cohen & Steers Ltd Duration Preferred & Income Fund, Inc."
0001705873,BRY,Berry Corp (bry)
0001080720,GUT,GABELLI UTILITY TRUST
0001512499,LIND,"LINDBLAD EXPEDITIONS HOLDINGS, INC."
0001570562,EOLS,"Evolus, Inc."
0001017480,HIBB,HIBBETT INC
0001609151,WEAV,"Weave Communications, Inc."
0000216851,PEO,"ADAMS NATURAL RESOURCES FUND, INC."
0001810523,FTHY,FIRST TRUST HIGH YIELD OPPORTUNITIES 2027 TERM FUND
0000890447,VTNR,Vertex Energy Inc.
0001334388,OBE,OBSIDIAN ENERGY LTD.
0001661181,ORGO,Organogenesis Holdings Inc.
0000884219,VVI,VIAD CORP
0001050743,PGC,PEAPACK GLADSTONE FINANCIAL CORP
0001393726,TIPT,TIPTREE INC.
0001788999,XPER,Xperi Inc.
0001370053,ANAB,"ANAPTYSBIO, INC"
0001887388,BCHPY,Brainchip Holdings Limited/ADR
0001458412,CFB,"CROSSFIRST BANKSHARES, INC."
0000062234,MCS,MARCUS CORP
0000917470,ZEUS,OLYMPIC STEEL INC
0001846253,OABI,"OmniAb, Inc."
0001496323,IGMS,"IGM Biosciences, Inc."
0001730463,AUTL,Autolus Therapeutics plc
0000357294,HOV,HOVNANIAN ENTERPRISES INC
0001838615,ALTI,"AlTi Global, Inc."
0001436208,LEGH,Legacy Housing Corp
0001176194,BLE,BLACKROCK MUNICIPAL INCOME TRUST II
0001393434,OCUL,"OCULAR THERAPEUTIX, INC"
0001528988,BUI,"BlackRock Utilities, Infrastructure & Power Opportunities Trust"
0000897448,AMRN,AMARIN CORP PLC\UK
0000909108,DHIL,DIAMOND HILL INVESTMENT GROUP INC
0000885125,IQI,Invesco Quality Municipal Income Trust
0001368519,NOA,North American Construction Group Ltd.
0001849635,DWAC,Digital World Acquisition Corp.
0001493225,NFBK,"Northfield Bancorp, Inc."
0001820378,TBLD,Thornburg Income Builder Opportunities Trust
0001455684,TPIC,"TPI COMPOSITES, INC"
0001623526,STOK,"Stoke Therapeutics, Inc."
0001023731,EGHT,8X8 INC /DE/
0001795579,CALT,Calliditas Therapeutics AB
0001519061,TSE,Trinseo PLC
0000800457,DGICA,DONEGAL GROUP INC
0001487952,VPG,"Vishay Precision Group, Inc."
0001896084,IONR,ioneer Ltd
0000827876,CLSK,"CLEANSPARK, INC."
0001817713,JANX,"Janux Therapeutics, Inc."
0001145986,ASPN,ASPEN AEROGELS INC
0001002590,SGU,"STAR GROUP, L.P."
0001842731,SMWB,SIMILARWEB LTD.
0000712034,ACCO,ACCO BRANDS Corp
0001863362,PROC,"Procaps Group, S.A."
0001626199,ALPN,"ALPINE IMMUNE SCIENCES, INC."
0001877333,THCH,TH International Ltd
0001804176,BFLY,"Butterfly Network, Inc."
0001630472,TRTX,"TPG RE Finance Trust, Inc."
0001471420,STK,"Columbia Seligman Premium Technology Growth Fund, Inc."
0001648365,TMNA,"TINGO, INC."
0001617242,KRNY,Kearny Financial Corp.
0001437958,CCB,COASTAL FINANCIAL CORP
0001528985,INRE,"Inland Real Estate Income Trust, Inc."
0000879361,MYD,"BLACKROCK MUNIYIELD FUND, INC."
0001337117,ITRN,Ituran Location & Control Ltd.
0001708055,RBBN,Ribbon Communications Inc.
0001638290,MCFT,"MasterCraft Boat Holdings, Inc."
0001400810,HCI,"HCI Group, Inc."
0001518557,MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fund
0001484769,FUBO,fuboTV Inc. /FL
0001053352,HTBK,HERITAGE COMMERCE CORP
0001546429,BGB,Blackstone Strategic Credit 2027 Term Fund
0001087786,NXJ,NUVEEN NEW JERSEY QUALITY MUNICIPAL INCOME FUND
0001065059,LEU,CENTRUS ENERGY CORP
0001513363,FDUS,FIDUS INVESTMENT Corp
0001858848,TNYA,"Tenaya Therapeutics, Inc."
0001759824,ALTG,ALTA EQUIPMENT GROUP INC.
0001221029,CPAC,CEMENTOS PACASMAYO SAA
0001476045,CLDT,Chatham Lodging Trust
0001549595,NRIX,"Nurix Therapeutics, Inc."
0001325702,MX,MAGNACHIP SEMICONDUCTOR Corp
0001842937,HCVI,Hennessy Capital Investment Corp. VI
0001499849,LND,BrasilAgro - Brazilian Agricultural Real Estate Co
0001070524,GCBC,GREENE COUNTY BANCORP INC
0001788257,BWMX,"BETTERWARE DE MEXICO, S.A.P.I. DE C.V"
0001235468,LQDT,LIQUIDITY SERVICES INC
0001625641,LAW,"CS Disco, Inc."
0001027838,TCMD,TACTILE SYSTEMS TECHNOLOGY INC
0001234006,GOOD,GLADSTONE COMMERCIAL CORP
0001653384,RWAY,Runway Growth Finance Corp.
0001515671,DPG,Duff & Phelps Utility & Infrastructure Fund Inc.
0001623590,HWGC,Fintech Scion Ltd
0001737927,CGC,Canopy Growth Corp
0000891166,UVE,"UNIVERSAL INSURANCE HOLDINGS, INC."
0001801170,CLOV,"CLOVER HEALTH INVESTMENTS, CORP. /DE"
0000876523,EZPW,EZCORP INC
0000025475,CRD-A,CRAWFORD & CO
0000917100,IFN,"INDIA FUND, INC."
0001505952,DOMO,"DOMO, INC."
0001109242,HAFC,HANMI FINANCIAL CORP
0000896429,CTLP,"CANTALOUPE, INC."
0000750686,CAC,CAMDEN NATIONAL CORP
0001713748,SKE,Skeena Resources Ltd
0001880441,BFAC,Battery Future Acquisition Corp.
0001864208,GUG,Guggenheim Active Allocation Fund
0001043337,SRI,STONERIDGE INC
0001826286,VINP,Vinci Partners Investments Ltd.
0001073748,YUMM,YUMMIES INC
0001819974,SKYT,"SkyWater Technology, Inc"
0001841137,CPAA,Conyers Park III Acquisition Corp.
0000096869,TRC,TEJON RANCH CO
0001713210,AATP,Agape ATP Corp
0000055772,KBAL,KIMBALL INTERNATIONAL INC
0001630805,BW,"Babcock & Wilcox Enterprises, Inc."
0001843716,PSPC,Post Holdings Partnering Corp
0001475348,LBC,Luther Burbank Corp
0000709337,FMNB,FARMERS NATIONAL BANC CORP /OH/
0001823608,AMAL,Amalgamated Financial Corp.
0001598655,GLOP,GasLog Partners LP
0001786108,TRIN,Trinity Capital Inc.
0001785493,PXPC,Phoenix Plus Corp.
0001531177,SGHT,"Sight Sciences, Inc."
0001233681,BLW,BLACKROCK Ltd DURATION INCOME TRUST
0000717720,VALU,VALUE LINE INC
0001885754,MTVC,Motive Capital Corp II
0001478888,NBB,Nuveen Taxable Municipal Income Fund
0001109116,EVC,ENTRAVISION COMMUNICATIONS CORP
0001845437,RONI,Rice Acquisition Corp. II
0001849396,TRMR,Tremor International Ltd.
0001799567,DDI,"DoubleDown Interactive Co., Ltd."
0001847112,TRTL,TortoiseEcofin Acquisition Corp. III
0001850502,NFYS,Enphys Acquisition Corp.
0001276533,JFR,NUVEEN FLOATING RATE INCOME FUND
0000895531,VCV,Invesco California Value Municipal Income Trust
0001466026,MSBI,"Midland States Bancorp, Inc."
